2024-09-21 20:28:19 root         INFO     Starting GetRecords Consumer
2024-09-21 20:28:43 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'e7e750bd-caa0-4671-99c0-18e45ef8f275', 'customer_number': 290, 'city': 'Glen Waverly', 'country': 'Australia', 'credit_limit': 93637, 'browse_history': [{'product_code': 'S24_4048', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_2238', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_2022', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 43, 406414), 'overall_product_quantity': 23, 'overall_in_shopping_cart': 14, 'total_different_products': 3}}
2024-09-21 20:28:43 root         INFO     Read User Session {'session_id': 'f00bf413-adcf-48e1-949f-c314b1776cd3', 'customer_number': 101, 'city': 'Brickhaven', 'country': 'USA', 'credit_limit': 101773, 'browse_history': [{'product_code': 'S24_1046', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_1367', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_1749', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49656043659564461882432664749681732772722686146193129522
2024-09-21 20:28:43 root         INFO     Processed User Session {'session_id': 'f00bf413-adcf-48e1-949f-c314b1776cd3', 'customer_number': 101, 'city': 'Brickhaven', 'country': 'USA', 'credit_limit': 101773, 'browse_history': [{'product_code': 'S24_1046', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_1367', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_1749', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 43, 406621), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 29, 'total_different_products': 4}
2024-09-21 20:28:43 root         INFO     Produced record 49656053247413048067497591511014496894411189759877578770 to Shard shardId-000000000001


2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '67a838f8-bad5-4e1d-86bf-076f16926b16', 'customer_number': 121, 'city': 'Manchester', 'country': 'UK', 'credit_limit': 101955, 'browse_history': [{'product_code': 'S700_4002', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_2957', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_1785', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837072918869007370576385158833766402
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '67a838f8-bad5-4e1d-86bf-076f16926b16', 'customer_number': 121, 'city': 'Manchester', 'country': 'UK', 'credit_limit': 101955, 'browse_history': [{'product_code': 'S700_4002', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_2957', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_1785', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 439690), 'overall_product_quantity': 42, 'overall_in_shopping_cart': 27, 'total_different_products': 5}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '8a274472-0168-4433-958d-636501cafe60', 'customer_number': 494, 'city': 'Brandenburg', 'country': 'Germany', 'credit_limit': 113131, 'browse_history': [{'product_code': 'S24_4620', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49656043659497559646837072937712534120909611479368466434
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '8a274472-0168-4433-958d-636501cafe60', 'customer_number': 494, 'city': 'Brandenburg', 'country': 'Germany', 'credit_limit': 113131, 'browse_history': [{'product_code': 'S24_4620', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 440038), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 0, 'total_different_products': 1}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '9fc971ed-6fe3-4730-8a14-26b56ad6e517', 'customer_number': 411, 'city': 'Herzlia', 'country': 'Israel', 'credit_limit': 78409, 'browse_history': [{'product_code': 'S32_1268', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S10_1678', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_3420', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837072980697100563127369507597713410
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '9fc971ed-6fe3-4730-8a14-26b56ad6e517', 'customer_number': 411, 'city': 'Herzlia', 'country': 'Israel', 'credit_limit': 78409, 'browse_history': [{'product_code': 'S32_1268', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S10_1678', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_3420', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1367', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 440281), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 2, 'total_different_products': 4}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '22b60efa-b1af-43ea-a5bd-4fffede323e4', 'customer_number': 322, 'city': 'Milan', 'country': 'Italy', 'credit_limit': 54567, 'browse_history': [{'product_code': 'S18_2870', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S12_3380', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837073015371510921314166451457753090
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '22b60efa-b1af-43ea-a5bd-4fffede323e4', 'customer_number': 322, 'city': 'Milan', 'country': 'Italy', 'credit_limit': 54567, 'browse_history': [{'product_code': 'S18_2870', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3136', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S12_3380', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 440808), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 3, 'total_different_products': 3}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'd00a19e4-b882-4a96-a883-3a5b90054af7', 'customer_number': 246, 'city': 'Strasbourg', 'country': 'France', 'credit_limit': 62572, 'browse_history': [{'product_code': 'S32_3207', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49656043659497559646837073019587035254310378727255572482
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'd00a19e4-b882-4a96-a883-3a5b90054af7', 'customer_number': 246, 'city': 'Strasbourg', 'country': 'France', 'credit_limit': 62572, 'browse_history': [{'product_code': 'S32_3207', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 441237), 'overall_product_quantity': 6, 'overall_in_shopping_cart': 0, 'total_different_products': 1}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '69ac93b0-8655-4bdc-96ee-daadfed516de', 'customer_number': 368, 'city': 'San Rafael', 'country': 'USA', 'credit_limit': 81975, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S32_3207', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3232', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S10_1949', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837073036802138925622699205863669762
2024-09-21 20:28:45 root         INFO     Processed User Session {'session_id': '69ac93b0-8655-4bdc-96ee-daadfed516de', 'customer_number': 368, 'city': 'San Rafael', 'country': 'USA', 'credit_limit': 81975, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S32_3207', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3232', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S10_1949', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 441607), 'overall_product_quantity': 24, 'overall_in_shopping_cart': 19, 'total_different_products': 4}
2024-09-21 20:28:45 root         INFO     Produced record 49656053247390747322299060887874170101958156164985257986 to Shard shardId-000000000000


2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'd461ecde-c659-4287-9e3a-6674a52929ef', 'customer_number': 229, 'city': 'Oslo', 'country': 'Norway', 'credit_limit': 163218, 'browse_history': [{'product_code': 'S50_1392', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S10_4757', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_2840', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S32_2509', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49656043659497559646837073059417514233153569169956929538
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'd461ecde-c659-4287-9e3a-6674a52929ef', 'customer_number': 229, 'city': 'Oslo', 'country': 'Norway', 'credit_limit': 163218, 'browse_history': [{'product_code': 'S50_1392', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S10_4757', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_2840', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S32_2509', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 451454), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 7, 'total_different_products': 4}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'c6bfc7a3-b094-4233-900e-4d710a40876c', 'customer_number': 469, 'city': 'Salzburg', 'country': 'Austria', 'credit_limit': 62475, 'browse_history': [{'product_code': 'S24_3371', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S10_4962', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837073102733326349945735729494622210
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'c6bfc7a3-b094-4233-900e-4d710a40876c', 'customer_number': 469, 'city': 'Salzburg', 'country': 'Austria', 'credit_limit': 62475, 'browse_history': [{'product_code': 'S24_3371', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S10_4962', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 451796), 'overall_product_quantity': 12, 'overall_in_shopping_cart': 7, 'total_different_products': 2}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'f3c86326-4824-4a17-8be2-17ae7e69b750', 'customer_number': 229, 'city': 'Nashua', 'country': 'USA', 'credit_limit': 76328, 'browse_history': [{'product_code': 'S18_2325', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_1662', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S32_2509', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837073108268997677961123201510539266
2024-09-21 20:28:45 root         INFO     Processed User Session {'session_id': 'f3c86326-4824-4a17-8be2-17ae7e69b750', 'customer_number': 229, 'city': 'Nashua', 'country': 'USA', 'credit_limit': 76328, 'browse_history': [{'product_code': 'S18_2325', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_1662', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S32_2509', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 452048), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 7, 'total_different_products': 3}
2024-09-21 20:28:45 root         INFO     Produced record 49656053247390747322299060887875379027777770794159964162 to Shard shardId-000000000000


2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '4c2e9dc7-1a52-44f0-a5a0-c01233d69369', 'customer_number': 429, 'city': 'Burlingame', 'country': 'USA', 'credit_limit': 81247, 'browse_history': [{'product_code': 'S700_4002', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837073139037368712973052251102773250
2024-09-21 20:28:45 root         INFO     Processed User Session {'session_id': '4c2e9dc7-1a52-44f0-a5a0-c01233d69369', 'customer_number': 429, 'city': 'Burlingame', 'country': 'USA', 'credit_limit': 81247, 'browse_history': [{'product_code': 'S700_4002', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 461452), 'overall_product_quantity': 1, 'overall_in_shopping_cart': 1, 'total_different_products': 1}
2024-09-21 20:28:45 root         INFO     Produced record 49656053247390747322299060887876587953597385423334670338 to Shard shardId-000000000000


2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'a13adf25-71c6-48ac-85e6-116ce274f8ed', 'customer_number': 212, 'city': 'Cork', 'country': 'Ireland', 'credit_limit': 111920, 'browse_history': [{'product_code': 'S24_3816', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_2022', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49656043659497559646837073177158426582881156765891690498
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'a13adf25-71c6-48ac-85e6-116ce274f8ed', 'customer_number': 212, 'city': 'Cork', 'country': 'Ireland', 'credit_limit': 111920, 'browse_history': [{'product_code': 'S24_3816', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_2022', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 471793), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 0, 'total_different_products': 2}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '20ba95fa-f11a-48ce-a14d-30bef4cdd3c4', 'customer_number': 315, 'city': 'North Sydney', 'country': 'Australia', 'credit_limit': 112731, 'browse_history': [{'product_code': 'S18_4721', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_2841', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837073191065909211727851547625783298
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '20ba95fa-f11a-48ce-a14d-30bef4cdd3c4', 'customer_number': 315, 'city': 'North Sydney', 'country': 'Australia', 'credit_limit': 112731, 'browse_history': [{'product_code': 'S18_4721', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S10_2016', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_2841', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 472015), 'overall_product_quantity': 26, 'overall_in_shopping_cart': 16, 'total_different_products': 4}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'a53b121e-7176-4759-ac6c-73546b0381b9', 'customer_number': 451, 'city': 'Las Vegas', 'country': 'USA', 'credit_limit': 114688, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_2972', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837073275087462600764199385157337090
2024-09-21 20:28:45 root         INFO     Processed User Session {'session_id': 'a53b121e-7176-4759-ac6c-73546b0381b9', 'customer_number': 451, 'city': 'Las Vegas', 'country': 'USA', 'credit_limit': 114688, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_2972', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 472237), 'overall_product_quantity': 26, 'overall_in_shopping_cart': 26, 'total_different_products': 3}
2024-09-21 20:28:45 root         INFO     Produced record 49656053247390747322299060887877796879417000052509376514 to Shard shardId-000000000000


2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '8d3a287f-dcac-4cb0-8931-1a186e02ff95', 'customer_number': 454, 'city': 'Lille', 'country': 'France', 'credit_limit': 124026, 'browse_history': [{'product_code': 'S18_1662', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_3856', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49656043659497559646837073285073189870781037399022501890
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '8d3a287f-dcac-4cb0-8931-1a186e02ff95', 'customer_number': 454, 'city': 'Lille', 'country': 'France', 'credit_limit': 124026, 'browse_history': [{'product_code': 'S18_1662', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_3856', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 481215), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 8, 'total_different_products': 2}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '0853dd71-16cf-4003-9861-ead2e3ba21d3', 'customer_number': 405, 'city': 'Mannheim', 'country': 'Germany', 'credit_limit': 43236, 'browse_history': [{'product_code': 'S24_2300', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_1889', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_2949', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_3029', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S50_1392', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837073298345986444330052207633235970
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '0853dd71-16cf-4003-9861-ead2e3ba21d3', 'customer_number': 405, 'city': 'Mannheim', 'country': 'Germany', 'credit_limit': 43236, 'browse_history': [{'product_code': 'S24_2300', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_1889', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_2949', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_3029', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S50_1392', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 481432), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 17, 'total_different_products': 5}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '0ff54547-edae-447f-9980-6b1f1e47888c', 'customer_number': 219, 'city': 'Allentown', 'country': 'USA', 'credit_limit': 59974, 'browse_history': [{'product_code': 'S18_4933', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_3816', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_3685', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837073329092596814588917588483375106
2024-09-21 20:28:45 root         INFO     Processed User Session {'session_id': '0ff54547-edae-447f-9980-6b1f1e47888c', 'customer_number': 219, 'city': 'Allentown', 'country': 'USA', 'credit_limit': 59974, 'browse_history': [{'product_code': 'S18_4933', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_3816', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_3685', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 481716), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 7, 'total_different_products': 3}
2024-09-21 20:28:45 root         INFO     Produced record 49656053247390747322299060887879005805236614681684082690 to Shard shardId-000000000000


2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '45ff39ce-e396-404c-b2ca-02a30a10e34c', 'customer_number': 169, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 114415, 'browse_history': [{'product_code': 'S700_3505', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_4721', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_2957', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_3856', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_4002', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49656043659497559646837073334680251952847734183731134466
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '45ff39ce-e396-404c-b2ca-02a30a10e34c', 'customer_number': 169, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 114415, 'browse_history': [{'product_code': 'S700_3505', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_4721', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S18_2957', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_3856', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_4002', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 491739), 'overall_product_quantity': 27, 'overall_in_shopping_cart': 12, 'total_different_products': 5}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '3fd1553d-5247-4b9d-814f-b29738d729f3', 'customer_number': 452, 'city': 'Minato-ku', 'country': 'Japan', 'credit_limit': 112731, 'browse_history': [{'product_code': 'S24_2766', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S700_1691', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837073407179533355137051150979694594
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '3fd1553d-5247-4b9d-814f-b29738d729f3', 'customer_number': 452, 'city': 'Minato-ku', 'country': 'Japan', 'credit_limit': 112731, 'browse_history': [{'product_code': 'S24_2766', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S700_1691', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 492056), 'overall_product_quantity': 11, 'overall_in_shopping_cart': 5, 'total_different_products': 2}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '4ef84829-aa99-4872-846e-c4c571b99515', 'customer_number': 222, 'city': 'San Jose', 'country': 'USA', 'credit_limit': 102181, 'browse_history': [{'product_code': 'S18_2795', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49656043659497559646837073471210289391025889856058294274
2024-09-21 20:28:45 root         INFO     Processed User Session {'session_id': '4ef84829-aa99-4872-846e-c4c571b99515', 'customer_number': 222, 'city': 'San Jose', 'country': 'USA', 'credit_limit': 102181, 'browse_history': [{'product_code': 'S18_2795', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 492264), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 5, 'total_different_products': 1}
2024-09-21 20:28:45 root         INFO     Produced record 49656053247390747322299060887880214731056229310858788866 to Shard shardId-000000000000


2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'e619a203-e9cb-4e72-b295-8e77bcb62433', 'customer_number': 474, 'city': 'London', 'country': 'UK', 'credit_limit': 83415, 'browse_history': [{'product_code': 'S18_3136', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S10_1949', 'quantity': '8', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035603544747551144456554109313482770
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'e619a203-e9cb-4e72-b295-8e77bcb62433', 'customer_number': 474, 'city': 'London', 'country': 'UK', 'credit_limit': 83415, 'browse_history': [{'product_code': 'S18_3136', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S10_1949', 'quantity': '8', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 526614), 'overall_product_quantity': 18, 'overall_in_shopping_cart': 0, 'total_different_products': 2}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': '406533d6-6f6a-47f0-9f15-f96dcf5ff6bf', 'customer_number': 282, 'city': 'South Brisbane', 'country': 'Australia', 'credit_limit': 68314, 'browse_history': [{'product_code': 'S24_2300', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035603554064742436226501914688225298
2024-09-21 20:28:45 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '406533d6-6f6a-47f0-9f15-f96dcf5ff6bf', 'customer_number': 282, 'city': 'South Brisbane', 'country': 'Australia', 'credit_limit': 68314, 'browse_history': [{'product_code': 'S24_2300', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 526850), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 7, 'total_different_products': 1}}
2024-09-21 20:28:45 root         INFO     Read User Session {'session_id': 'bbb06438-4859-471a-8adc-17c848e7c0a4', 'customer_number': 194, 'city': 'San Diego', 'country': 'USA', 'credit_limit': 56049, 'browse_history': [{'product_code': 'S24_1937', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_2319', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S10_1678', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035603578313376526056735962529005586
2024-09-21 20:28:45 root         INFO     Processed User Session {'session_id': 'bbb06438-4859-471a-8adc-17c848e7c0a4', 'customer_number': 194, 'city': 'San Diego', 'country': 'USA', 'credit_limit': 56049, 'browse_history': [{'product_code': 'S24_1937', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_2319', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S10_1678', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 45, 527045), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 2, 'total_different_products': 3}
2024-09-21 20:28:45 root         INFO     Produced record 49656053247390747322299060887881423656875843940033495042 to Shard shardId-000000000000


